,origin,vectors_redux,target
103,s3a://vivianorsprojet8/dataset/Pineapple/151_100.jpg,"[11.756987331479587, -2.071621590633119, -0.7249566422836691, -3.007180114115832, -1.707250606845998, -0.011901242444229, 0.617801670984052, -0.48592450536589504, 1.276573293372568, -2.337953440909865]",Pineapple
104,s3a://vivianorsprojet8/dataset/Pineapple/247_100.jpg,"[12.112642318599635, -3.48052510949745, -0.31585291474361105, -6.131808803569177, -0.43287267019686204, 1.9283744498596551, -0.33482441426694703, 1.042458956241308, -2.036917671705039, 0.910779482195421]",Pineapple
105,s3a://vivianorsprojet8/dataset/Pineapple/278_100.jpg,"[11.597841491979748, -3.264046221984695, 1.3039135549343142, -5.668229453866364, -0.20216043477710402, 1.021932644163118, 0.333249137508417, 0.6062820869048321, -1.835763027619819, 0.43042766377197705]",Pineapple
106,s3a://vivianorsprojet8/dataset/Pineapple/38_100.jpg,"[12.794176734923536, -3.282211553549561, 1.277568350780563, -6.1069143061503, 1.654071740492058, 0.179546453180005, -0.377945866908231, 1.7888719318500512, 3.013153916108442, -1.275160981043517]",Pineapple
107,s3a://vivianorsprojet8/dataset/Pineapple/154_100.jpg,"[11.589156357416936, -2.056085307371272, -1.1800510814176741, -2.823427707597091, -1.749365114824935, 0.027460461757707003, 0.605565943193219, -0.44221737660262606, 1.1661211924702841, -2.094490925685126]",Pineapple
108,s3a://vivianorsprojet8/dataset/Pineapple/20_100.jpg,"[13.059408424782202, -3.601435797777507, 1.053362816347597, -7.46508488930321, 1.9587795603501452, -1.7603945591094292, 0.399357521558237, -1.6796948438775412, -3.401175355397189, 4.882897874392889]",Pineapple
109,s3a://vivianorsprojet8/dataset/Pineapple/32_100.jpg,"[12.841156738056483, -3.8579741006858583, 1.162805620489132, -7.290148007497888, 1.639018798741541, 1.8898487927343282, -0.528230828454728, 2.928091220373269, 3.8152763222410853, -1.350777116292688]",Pineapple
110,s3a://vivianorsprojet8/dataset/Pineapple/133_100.jpg,"[11.555852613416318, -1.8755256360530872, -0.373423902553328, -2.784027297440352, -1.230931218447001, 0.972992483396336, 0.16130565931315102, -0.32740755903954905, 0.8190642248372211, -2.439282923005808]",Pineapple
111,s3a://vivianorsprojet8/dataset/Pineapple/180_100.jpg,"[12.048944352556802, -2.6357120247128, -2.9214675484345722, -2.796693860479687, -1.177568875202412, 0.9481147410158671, 1.315765864928728, 0.636149345597071, -0.304439395147276, -2.63089430830593]",Pineapple
112,s3a://vivianorsprojet8/dataset/Pineapple/281_100.jpg,"[11.487839950247638, -3.450447134956229, 1.074076132674293, -5.57011472982399, -0.13002308406655402, 1.258158572341969, 0.15870599565124002, 0.769302349083386, -1.8494687970521482, 0.25028979637843]",Pineapple
113,s3a://vivianorsprojet8/dataset/Pineapple/54_100.jpg,"[12.062091110686476, -3.666981433884589, -0.35318915529878303, -3.99070777063038, 0.9200387395152441, 1.6984375695557161, 0.102213040490364, 1.885985284583417, 2.5320190912475953, -0.523852687825902]",Pineapple
114,s3a://vivianorsprojet8/dataset/Pineapple/176_100.jpg,"[11.796418609234877, -2.076348138884631, -1.949078306566622, -2.29761039865888, -1.231380311985569, -0.511859039872135, 1.012022220544614, 0.062305011448821, -0.665644860684632, -3.034253774937522]",Pineapple
115,s3a://vivianorsprojet8/dataset/Pineapple/185_100.jpg,"[12.198881224392322, -2.629878636956529, -3.334522945402372, -2.734142574803323, -0.916192666058371, -0.07056366376564101, 1.308031924347212, 0.28381179486976704, -0.47454113347139903, -2.389814551811357]",Pineapple
116,s3a://vivianorsprojet8/dataset/Pineapple/37_100.jpg,"[12.77878000886504, -3.273347903274684, 1.346119243672316, -6.139137772789363, 1.720829132805689, -0.013333650181201001, -0.30855981083095, 1.38496383306059, 2.282828105709369, -0.7255842225577751]",Pineapple
117,s3a://vivianorsprojet8/dataset/Pineapple/47_100.jpg,"[12.340960036560233, -3.7122966241067683, 0.100093134510584, -5.267050871745115, 1.331049801291174, 0.810129476701779, -0.39270770409556705, 2.526259327666983, 4.185589083597183, -1.384801616778529]",Pineapple
118,s3a://vivianorsprojet8/dataset/Pineapple/14_100.jpg,"[12.913712421806457, -3.6266395046980273, 0.8890186576970961, -7.590045233714396, 1.970748711192384, -2.5319179248014043, 0.81796497873518, -2.104389271508422, -3.677811228331937, 5.569353562394714]",Pineapple
119,s3a://vivianorsprojet8/dataset/Pineapple/172_100.jpg,"[11.967095681704306, -2.618377904653539, -1.5051031255801801, -3.191342112110978, -1.355219750022185, 1.475167102239514, 1.257248374023493, 1.09424916570164, 0.15588729452437702, -2.733312483473096]",Pineapple
120,s3a://vivianorsprojet8/dataset/Pineapple/210_100.jpg,"[13.614367916111618, -3.1141017527198622, -1.7737171382095092, -5.535660017775074, -0.49339956491992604, -0.558716306109448, 1.00569504177064, -0.649110520277662, -3.0504975545739432, -0.424968179074447]",Pineapple
121,s3a://vivianorsprojet8/dataset/Pineapple/127_100.jpg,"[11.545009186179984, -1.316931571870674, 0.3012361076437, -2.01816477403274, -0.9702741461031161, -2.245697512754232, 0.667695541816224, 0.18079882524381902, 1.653768573477583, -2.20700660303053]",Pineapple
122,s3a://vivianorsprojet8/dataset/Pineapple/91_100.jpg,"[12.319228284753354, -2.5594000571472533, -0.394545245647755, -3.549741158696526, 0.519847137139407, -0.429125096401258, 0.12026579431742701, 0.39894659102391405, 3.127223973687302, -0.7134374976181971]",Pineapple
123,s3a://vivianorsprojet8/dataset/Pineapple/135_100.jpg,"[11.990507335039803, -2.070601865346999, -0.43915247771987304, -3.244641243430121, -1.3781051924141, 0.688355743373954, 0.558121509765333, -0.11200825338973601, 1.052704472765641, -2.600114100989365]",Pineapple
124,s3a://vivianorsprojet8/dataset/Pineapple/146_100.jpg,"[11.8483095668669, -1.4372933346824301, -0.5142744086484691, -2.238753064394862, -1.409057955535028, -1.668093294321424, 0.81202774409063, -1.339057550560118, 0.6144396986372931, -2.925416571080344]",Pineapple
125,s3a://vivianorsprojet8/dataset/Pineapple/317_100.jpg,"[12.685529260436745, -3.484088009210258, 1.180406567931235, -7.283512437657928, 1.8715452812400961, -2.083451597137433, 0.659211106262327, -1.90012889988393, -3.445098417584599, 5.012244021330969]",Pineapple
126,s3a://vivianorsprojet8/dataset/Pineapple/283_100.jpg,"[11.536716047921056, -3.536775402183021, 1.121046491948329, -5.784770871559655, -0.006704654981413, 0.245735516859233, 0.319994064366646, 0.3130823432895, -0.843204982317805, 0.317343009771589]",Pineapple
127,s3a://vivianorsprojet8/dataset/Pineapple/39_100.jpg,"[12.689503415190783, -3.3735777735838193, 0.7857448936808791, -5.823017949941992, 1.5640498880172542, 0.52425817534785, -0.547278061266957, 1.773333226627298, 3.225148360457861, -1.687137740618182]",Pineapple
128,s3a://vivianorsprojet8/dataset/Pineapple/94_100.jpg,"[12.217179473336792, -2.005393967683367, -0.29046579995897903, -2.757107498053479, 0.32852485516823504, -1.982043011614461, 0.052418635215725005, -0.6106931994512861, 1.6667384445230682, -1.095452412725109]",Pineapple
129,s3a://vivianorsprojet8/dataset/Pineapple/212_100.jpg,"[13.72144647221798, -3.123320221562082, -1.7308487808775261, -5.658277221393033, -0.380520534384691, -0.8426198246388961, 1.105298475274597, -0.8190888610425611, -3.092180880134584, -0.083102067182258]",Pineapple
130,s3a://vivianorsprojet8/dataset/Pineapple/63_100.jpg,"[12.709864382126462, -2.697796038320137, 0.24930620654325703, -3.182503082923777, 0.9990360633813921, -2.745490174923562, 1.213850277149513, -0.41208397013114706, 1.299499849141768, 0.09076228029999901]",Pineapple
131,s3a://vivianorsprojet8/dataset/Pineapple/155_100.jpg,"[11.637455412338333, -2.151881723914716, -0.9881582695740051, -2.768457037555579, -1.55932940384361, -0.00023008970387080463, 0.5881856401940531, -0.38218972633444404, 1.317815270710737, -2.071690613929441]",Pineapple
132,s3a://vivianorsprojet8/dataset/Pineapple/92_100.jpg,"[12.125252152966493, -2.426811049371572, -0.650403388652883, -3.309636419170643, 0.64399920346404, 0.190715348833272, -0.247843605569691, 0.6173403769772731, 3.369675021711961, -1.201847276440589]",Pineapple
133,s3a://vivianorsprojet8/dataset/Pineapple/137_100.jpg,"[12.333458923397655, -2.096967212965917, -0.29676854174758405, -3.5942003437094163, -1.530683763887426, 0.8843130415602111, 0.6442256089028181, 0.39347903635151005, 1.505249789703807, -3.29000302722197]",Pineapple
134,s3a://vivianorsprojet8/dataset/Pineapple/225_100.jpg,"[12.613485772489083, -3.126977903617253, -1.515493308699811, -4.464804131255593, -0.5377965282761921, 0.6443807089980891, -0.269794497189827, 0.15414509117385702, -1.286224676366607, -1.202890240470024]",Pineapple
135,s3a://vivianorsprojet8/dataset/Pineapple/250_100.jpg,"[12.382324279538743, -2.903208631146032, 0.010329015432497, -6.008830894375339, 0.173157341342795, -1.48709481472067, 0.024330930835201003, -1.147765529348588, -3.192228597558157, 2.50473013707717]",Pineapple
136,s3a://vivianorsprojet8/dataset/Pineapple/288_100.jpg,"[11.610353445287666, -3.65589445886593, 1.117216239901775, -5.786078728520006, 0.0398204044922, 0.7345421742410561, 0.28445874186209, 0.8881893447993671, 0.042860300816358006, -0.844302167404514]",Pineapple
137,s3a://vivianorsprojet8/dataset/Pineapple/64_100.jpg,"[12.900389762784437, -2.623152249728885, 0.45399936072260305, -3.069350380726587, 0.9037118509042351, -2.884754236874364, 1.434234419229047, 0.031816043561123004, 1.534946564672782, -0.085419127562604]",Pineapple
138,s3a://vivianorsprojet8/dataset/Pineapple/100_100.jpg,"[12.382025949630025, -2.365885733680496, -0.15899787410660102, -4.393570167980863, 0.290103218566287, 0.14919300832971302, -0.010622411067827001, 0.22674970713959003, 2.509322705064195, -0.13618135273172702]",Pineapple
139,s3a://vivianorsprojet8/dataset/Pineapple/168_100.jpg,"[11.806274379256815, -2.427135660798121, -0.9789062812465971, -2.879848335820195, -1.278833815217358, 1.3528770802688541, 1.252045791235482, 1.19599072880826, 0.5492222327471501, -2.655091449076804]",Pineapple
140,s3a://vivianorsprojet8/dataset/Pineapple/240_100.jpg,"[12.236930494179274, -2.939178981584912, -0.8814777947180551, -4.939171737554882, -0.34160346657542, 0.12014748539826701, -0.31314891776116704, -0.039258877704264006, -1.8664586117980981, -0.563100437677128]",Pineapple
141,s3a://vivianorsprojet8/dataset/Pineapple/258_100.jpg,"[12.214353259457143, -2.8633837558852733, 0.26522330314007403, -6.249523996377187, 0.641254170897636, -2.693305806912615, 0.48304610519087904, -2.34564744918026, -3.918935022120163, 4.079200977517067]",Pineapple
142,s3a://vivianorsprojet8/dataset/Pineapple/272_100.jpg,"[11.482327459733208, -2.507453280509181, 1.129923538201115, -4.531262870987221, 0.35193161958615404, -2.033318614494463, 0.267645861302578, -1.89612462588803, -2.40185248010692, 1.36046265294124]",Pineapple
143,s3a://vivianorsprojet8/dataset/Pineapple/23_100.jpg,"[12.945709337222796, -3.750619518888581, 1.449529695235189, -7.131182767950188, 1.6776272882181429, -0.747920826571373, 0.351503114570177, -0.5222829288131, -1.765724116594661, 2.828992501042997]",Pineapple
144,s3a://vivianorsprojet8/dataset/Pineapple/261_100.jpg,"[11.974508318162462, -2.825086247787204, 0.28805215127757, -6.014145329261844, 0.7769918210847591, -2.119306194254209, 0.317296500826703, -2.512837701102795, -4.262606315516412, 4.093185044050876]",Pineapple
145,s3a://vivianorsprojet8/dataset/Pineapple/147_100.jpg,"[11.989082510692226, -2.170981685129756, -0.844748224627001, -3.503863409553722, -1.385718937647803, 0.9881953838898141, 0.45028286048472604, 0.358386777359734, 1.762561121026575, -3.010095564618808]",Pineapple
146,s3a://vivianorsprojet8/dataset/Pineapple/31_100.jpg,"[12.979448482655078, -3.89482954753838, 0.9036682038556131, -7.106431914068007, 1.8808949446298802, 1.624403717924425, -0.681864029278615, 2.802315245586679, 3.636404090725285, -1.157071873162535]",Pineapple
147,s3a://vivianorsprojet8/dataset/Pineapple/178_100.jpg,"[11.834583725220805, -2.585657768099787, -2.778970253801117, -2.6610664974657663, -1.133389482896021, 1.007238519735982, 1.186163882875165, 0.7152660532628781, -0.201730643570101, -2.565357653335614]",Pineapple
148,s3a://vivianorsprojet8/dataset/Pineapple/244_100.jpg,"[12.110251642184407, -3.367124074813585, -0.6922454814918121, -5.818884995113266, -0.6298608191170061, 1.803340668735827, -0.491840218768877, 1.249747467428821, -1.111050727765968, 0.175182668567851]",Pineapple
149,s3a://vivianorsprojet8/dataset/Pineapple/88_100.jpg,"[12.212986070509382, -2.4611552627702498, -0.5568046014576911, -3.423371552836083, 0.5287982919255501, -0.7640043204547821, 0.135311402178271, -0.031752680412815, 2.59009263472462, -0.35026200972654403]",Pineapple
150,s3a://vivianorsprojet8/dataset/Pineapple/228_100.jpg,"[12.59063165675297, -2.998000416754055, -1.238814374927106, -4.301333618301712, -0.75415884689916, 0.604484061176744, -0.546891036414857, 0.27017375875215405, -1.100321708336924, -1.837076989462975]",Pineapple
151,s3a://vivianorsprojet8/dataset/Pineapple/140_100.jpg,"[12.121226821544735, -1.880935061455468, -0.550589645833895, -3.125596388353782, -1.289199434356079, 0.616809789983632, 0.422643971891066, 0.09416816186003701, 1.8061933135698691, -3.196699547085496]",Pineapple
152,s3a://vivianorsprojet8/dataset/Pineapple/186_100.jpg,"[12.543418113270427, -3.158768798480493, -3.189038241302779, -3.7748306695585683, -1.115461484679043, 1.822896970393756, 2.069706068745168, 1.3099734502401361, -0.8028069507515521, -1.9400444504624992]",Pineapple
153,s3a://vivianorsprojet8/dataset/Pineapple/315_100.jpg,"[12.74298734413903, -3.600308555431979, 1.003690816290954, -7.44738720870771, 1.917238505858057, -2.510872026489934, 0.7179166596491551, -2.045364859843987, -3.357341705844722, 5.4795102753033245]",Pineapple
154,s3a://vivianorsprojet8/dataset/Pineapple/167_100.jpg,"[11.592662099754593, -2.557142428398466, -1.4485614953252322, -3.026692583071757, -1.2372906487332291, 1.881913102604301, 0.8707841748816231, 1.086129994113416, 0.343938656630053, -2.301587148373865]",Pineapple
155,s3a://vivianorsprojet8/dataset/Pineapple/35_100.jpg,"[12.689213553270683, -3.881748597699747, 1.041782298200591, -7.086040316776366, 1.6467928849034479, 2.467395655636711, -0.68655645909488, 3.141847244409876, 4.192295003385793, -1.795454548312442]",Pineapple
156,s3a://vivianorsprojet8/dataset/Pineapple/79_100.jpg,"[12.674320457674106, -2.651337406964891, -0.610488777332296, -4.030379144889006, 0.40264148371983405, -1.376264876832231, 0.621975913805843, -0.621941821125643, 1.193822453640143, 0.07757424743792]",Pineapple
157,s3a://vivianorsprojet8/dataset/Pineapple/157_100.jpg,"[11.662715943535453, -2.090547444232904, -0.8445002582495561, -2.942795286058616, -1.648234088614593, -0.031111392253935003, 0.62755677281916, -0.27758795112169704, 0.9386390957843831, -2.057182543087792]",Pineapple
158,s3a://vivianorsprojet8/dataset/Pineapple/208_100.jpg,"[13.637772824424031, -3.124530972380874, -2.272061229735945, -5.67946471217297, -0.76348267943349, -0.12674466786389602, 1.034216524768252, -0.6013226425867091, -3.115587119766862, -0.774366791277306]",Pineapple
159,s3a://vivianorsprojet8/dataset/Pineapple/246_100.jpg,"[12.321946735972757, -3.486964206672211, -0.280309321416412, -6.223360449056919, -0.42974268285406503, 2.058765233049633, -0.30734814204946603, 1.346282986385619, -1.5211608203571592, 0.5017505748706991]",Pineapple
160,s3a://vivianorsprojet8/dataset/Pineapple/84_100.jpg,"[12.65335815096907, -2.667673507729668, -1.005521631290528, -4.068793182844672, 0.49382603871052505, -0.944229666186929, 0.23799977556166702, -0.61077806734794, 2.1265359138702182, -0.029682021984860002]",Pineapple
161,s3a://vivianorsprojet8/dataset/Pineapple/279_100.jpg,"[11.315769667414102, -3.321509457954967, 1.122377405545356, -5.258171102721533, -0.11687060151344, 1.41638341605589, 0.09232349307719201, 0.598468233795827, -1.930495567533716, 0.330169844549601]",Pineapple
162,s3a://vivianorsprojet8/dataset/Pineapple/308_100.jpg,"[12.332452266989346, -3.351608594465508, 0.9955193956724391, -6.696088866200711, 1.477476069213493, -2.704347726137144, 0.974034504506414, -2.345264299426095, -2.703530222145875, 4.7240305772809545]",Pineapple
163,s3a://vivianorsprojet8/dataset/Pineapple/67_100.jpg,"[13.345311230096668, -2.127551926250654, 0.6130536686841901, -3.5433933966559152, 1.432260708786, -5.547259065614954, 1.944946644845413, -1.216414229768783, -0.36342505609708403, 1.844335702523766]",Pineapple
164,s3a://vivianorsprojet8/dataset/Pineapple/251_100.jpg,"[12.131881437058428, -2.81977803041658, -0.009521422753654, -5.8408374964595655, 0.31497387365879304, -1.468039405899411, -0.154808826019209, -1.350755704858699, -3.34873479491721, 2.752951158777579]",Pineapple
165,s3a://vivianorsprojet8/dataset/Pineapple/256_100.jpg,"[12.100282778716068, -2.856794764108405, 0.21855453997662602, -6.315859429392693, 0.452958817283008, -2.37358298554273, 0.28514950174470705, -2.179422391879374, -3.876075706391788, 3.864271618340251]",Pineapple
166,s3a://vivianorsprojet8/dataset/Pineapple/257_100.jpg,"[12.008365228792728, -2.7699828062442693, 0.142250096810752, -6.172190919145725, 0.5983249613088221, -2.423397696621292, 0.20687884128264802, -2.312979761806634, -4.176884777213127, 4.248229766617277]",Pineapple
